# Logfile created on 2025-08-24 16:13:11 -0500 by logger.rb/v1.7.0
[2025-08-24 16:13:11.946] INFO  -- health_department.rb:55 : Health Department started monitoring city services
[2025-08-24 16:14:32.094] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (375 bytes)
[2025-08-24 16:14:32.094] INFO  -- health_department.rb:47 : Received health status: house-789-pine-lane = healthy (All systems normal, 1 occupants safe)
[2025-08-24 16:14:32.094] INFO  -- health_department.rb:47 : Received health status: emergency-dispatch-center = healthy ()
[2025-08-24 16:14:32.094] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (408 bytes)
[2025-08-24 16:14:32.095] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (398 bytes)
[2025-08-24 16:14:32.096] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (390 bytes)
[2025-08-24 16:14:32.096] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (399 bytes)
[2025-08-24 16:14:32.097] INFO  -- health_department.rb:47 : Received health status: fire_department = healthy (All engines available, 0 active fires)
[2025-08-24 16:14:32.097] INFO  -- health_department.rb:47 : Received health status: house-456-oak-street = healthy (All systems normal, 2 occupants safe)
[2025-08-24 16:14:32.096] INFO  -- health_department.rb:47 : Received health status: police_department = healthy (All units operational, 0 active incidents)
[2025-08-24 16:14:32.096] INFO  -- health_department.rb:47 : Received health status: first-national-bank = healthy (All systems operational, security level: normal)
[2025-08-24 16:14:37.091] INFO  -- health_department.rb:88 : Broadcasting health check #18
[2025-08-24 16:14:37.092] INFO  -- messaging.rb:60 : [SmartMessage] Published: Messages::HealthCheckMessage via RedisTransport
[2025-08-24 16:14:37.095] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (408 bytes)
[2025-08-24 16:14:37.096] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (375 bytes)
[2025-08-24 16:14:37.096] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (397 bytes)
[2025-08-24 16:14:37.097] INFO  -- health_department.rb:47 : Received health status: emergency-dispatch-center = healthy ()
[2025-08-24 16:14:37.097] INFO  -- health_department.rb:47 : Received health status: house-789-pine-lane = healthy (All systems normal, 1 occupants safe)
[2025-08-24 16:14:37.097] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (399 bytes)
[2025-08-24 16:14:37.098] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (398 bytes)
[2025-08-24 16:14:37.098] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (390 bytes)
[2025-08-24 16:14:37.098] INFO  -- health_department.rb:47 : Received health status: police_department = healthy (All units operational, 0 active incidents)
[2025-08-24 16:14:37.098] INFO  -- health_department.rb:47 : Received health status: fire_department = healthy (All engines available, 0 active fires)
[2025-08-24 16:14:37.098] INFO  -- health_department.rb:47 : Received health status: house-456-oak-street = healthy (All systems normal, 2 occupants safe)
[2025-08-24 16:14:37.096] INFO  -- health_department.rb:47 : Received health status: first-national-bank = healthy (All systems operational, security level: normal)
[2025-08-24 16:14:42.099] INFO  -- health_department.rb:88 : Broadcasting health check #19
[2025-08-24 16:14:42.100] INFO  -- messaging.rb:60 : [SmartMessage] Published: Messages::HealthCheckMessage via RedisTransport
[2025-08-24 16:14:42.103] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (375 bytes)
[2025-08-24 16:14:42.104] INFO  -- health_department.rb:47 : Received health status: emergency-dispatch-center = healthy ()
[2025-08-24 16:14:42.105] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (397 bytes)
[2025-08-24 16:14:42.105] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (408 bytes)
[2025-08-24 16:14:42.106] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (398 bytes)
[2025-08-24 16:14:42.107] INFO  -- health_department.rb:47 : Received health status: first-national-bank = healthy (All systems operational, security level: normal)
[2025-08-24 16:14:42.107] INFO  -- health_department.rb:47 : Received health status: police_department = healthy (All units operational, 0 active incidents)
[2025-08-24 16:14:42.107] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (399 bytes)
[2025-08-24 16:14:42.108] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (390 bytes)
[2025-08-24 16:14:42.108] INFO  -- health_department.rb:47 : Received health status: house-456-oak-street = healthy (All systems normal, 2 occupants safe)
[2025-08-24 16:14:42.109] INFO  -- health_department.rb:47 : Received health status: fire_department = healthy (All engines available, 0 active fires)
[2025-08-24 16:14:42.106] INFO  -- health_department.rb:47 : Received health status: house-789-pine-lane = healthy (All systems normal, 1 occupants safe)
[2025-08-24 16:14:47.105] INFO  -- health_department.rb:88 : Broadcasting health check #20
[2025-08-24 16:14:47.108] INFO  -- messaging.rb:60 : [SmartMessage] Published: Messages::HealthCheckMessage via RedisTransport
[2025-08-24 16:14:47.112] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (375 bytes)
[2025-08-24 16:14:47.113] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (408 bytes)
[2025-08-24 16:14:47.113] INFO  -- health_department.rb:47 : Received health status: emergency-dispatch-center = healthy ()
[2025-08-24 16:14:47.114] INFO  -- health_department.rb:47 : Received health status: first-national-bank = healthy (All systems operational, security level: normal)
[2025-08-24 16:14:47.114] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (390 bytes)
[2025-08-24 16:14:47.115] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (398 bytes)
[2025-08-24 16:14:47.116] INFO  -- health_department.rb:47 : Received health status: fire_department = healthy (All engines available, 0 active fires)
[2025-08-24 16:14:47.116] INFO  -- health_department.rb:47 : Received health status: police_department = healthy (All units operational, 0 active incidents)
[2025-08-24 16:14:47.117] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (399 bytes)
[2025-08-24 16:14:47.118] INFO  -- health_department.rb:47 : Received health status: house-456-oak-street = healthy (All systems normal, 2 occupants safe)
[2025-08-24 16:14:47.118] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (397 bytes)
[2025-08-24 16:14:47.119] INFO  -- health_department.rb:47 : Received health status: house-789-pine-lane = healthy (All systems normal, 1 occupants safe)
[2025-08-24 16:14:52.112] INFO  -- health_department.rb:88 : Broadcasting health check #21
[2025-08-24 16:14:52.113] INFO  -- messaging.rb:60 : [SmartMessage] Published: Messages::HealthCheckMessage via RedisTransport
[2025-08-24 16:14:52.115] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (398 bytes)
[2025-08-24 16:14:52.115] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (408 bytes)
[2025-08-24 16:14:52.116] INFO  -- health_department.rb:47 : Received health status: police_department = healthy (All units operational, 0 active incidents)
[2025-08-24 16:14:52.116] INFO  -- health_department.rb:47 : Received health status: first-national-bank = healthy (All systems operational, security level: normal)
[2025-08-24 16:14:52.116] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (375 bytes)
[2025-08-24 16:14:52.117] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (399 bytes)
[2025-08-24 16:14:52.118] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (397 bytes)
[2025-08-24 16:14:52.118] INFO  -- health_department.rb:47 : Received health status: house-456-oak-street = healthy (All systems normal, 2 occupants safe)
[2025-08-24 16:14:52.119] INFO  -- health_department.rb:47 : Received health status: house-789-pine-lane = healthy (All systems normal, 1 occupants safe)
[2025-08-24 16:14:52.118] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (390 bytes)
[2025-08-24 16:14:52.118] INFO  -- health_department.rb:47 : Received health status: emergency-dispatch-center = healthy ()
[2025-08-24 16:14:52.119] INFO  -- health_department.rb:47 : Received health status: fire_department = healthy (All engines available, 0 active fires)
[2025-08-24 16:14:57.120] INFO  -- health_department.rb:88 : Broadcasting health check #22
[2025-08-24 16:14:57.122] INFO  -- messaging.rb:60 : [SmartMessage] Published: Messages::HealthCheckMessage via RedisTransport
[2025-08-24 16:14:57.125] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (375 bytes)
[2025-08-24 16:14:57.126] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (397 bytes)
[2025-08-24 16:14:57.126] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (399 bytes)
[2025-08-24 16:14:57.127] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (398 bytes)
[2025-08-24 16:14:57.127] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (408 bytes)
[2025-08-24 16:14:57.128] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (390 bytes)
[2025-08-24 16:14:57.128] INFO  -- health_department.rb:47 : Received health status: first-national-bank = healthy (All systems operational, security level: normal)
[2025-08-24 16:14:57.128] INFO  -- health_department.rb:47 : Received health status: fire_department = healthy (All engines available, 0 active fires)
[2025-08-24 16:14:57.128] INFO  -- health_department.rb:47 : Received health status: police_department = healthy (All units operational, 0 active incidents)
[2025-08-24 16:14:57.126] INFO  -- health_department.rb:47 : Received health status: emergency-dispatch-center = healthy ()
[2025-08-24 16:14:57.127] INFO  -- health_department.rb:47 : Received health status: house-456-oak-street = healthy (All systems normal, 2 occupants safe)
[2025-08-24 16:14:57.127] INFO  -- health_department.rb:47 : Received health status: house-789-pine-lane = healthy (All systems normal, 1 occupants safe)
[2025-08-24 16:15:02.129] INFO  -- health_department.rb:88 : Broadcasting health check #23
[2025-08-24 16:15:02.131] INFO  -- messaging.rb:60 : [SmartMessage] Published: Messages::HealthCheckMessage via RedisTransport
[2025-08-24 16:15:02.137] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (375 bytes)
[2025-08-24 16:15:02.138] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (408 bytes)
[2025-08-24 16:15:02.139] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (397 bytes)
[2025-08-24 16:15:02.139] INFO  -- health_department.rb:47 : Received health status: first-national-bank = healthy (All systems operational, security level: normal)
[2025-08-24 16:15:02.140] INFO  -- health_department.rb:47 : Received health status: house-789-pine-lane = healthy (All systems normal, 1 occupants safe)
[2025-08-24 16:15:02.140] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (398 bytes)
[2025-08-24 16:15:02.140] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (399 bytes)
[2025-08-24 16:15:02.141] INFO  -- health_department.rb:47 : Received health status: police_department = healthy (All units operational, 0 active incidents)
[2025-08-24 16:15:02.141] INFO  -- health_department.rb:47 : Received health status: house-456-oak-street = healthy (All systems normal, 2 occupants safe)
[2025-08-24 16:15:02.141] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (390 bytes)
[2025-08-24 16:15:02.139] INFO  -- health_department.rb:47 : Received health status: emergency-dispatch-center = healthy ()
[2025-08-24 16:15:02.142] INFO  -- health_department.rb:47 : Received health status: fire_department = healthy (All engines available, 0 active fires)
[2025-08-24 16:15:07.137] INFO  -- health_department.rb:88 : Broadcasting health check #24
[2025-08-24 16:15:07.138] INFO  -- messaging.rb:60 : [SmartMessage] Published: Messages::HealthCheckMessage via RedisTransport
[2025-08-24 16:15:07.140] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (399 bytes)
[2025-08-24 16:15:07.141] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (375 bytes)
[2025-08-24 16:15:07.141] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (397 bytes)
[2025-08-24 16:15:07.142] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (413 bytes)
[2025-08-24 16:15:07.144] INFO  -- health_department.rb:47 : Received health status: house-789-pine-lane = healthy (All systems normal, 1 occupants safe)
[2025-08-24 16:15:07.144] INFO  -- health_department.rb:47 : Received health status: first-national-bank = critical (Security breach detected, lockdown protocols active)
[2025-08-24 16:15:07.142] INFO  -- health_department.rb:47 : Received health status: emergency-dispatch-center = healthy ()
[2025-08-24 16:15:07.144] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (398 bytes)
[2025-08-24 16:15:07.145] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (390 bytes)
[2025-08-24 16:15:07.145] INFO  -- health_department.rb:47 : Received health status: police_department = healthy (All units operational, 0 active incidents)
[2025-08-24 16:15:07.146] INFO  -- health_department.rb:47 : Received health status: fire_department = healthy (All engines available, 0 active fires)
[2025-08-24 16:15:07.141] INFO  -- health_department.rb:47 : Received health status: house-456-oak-street = healthy (All systems normal, 2 occupants safe)
[2025-08-24 16:15:12.144] INFO  -- health_department.rb:88 : Broadcasting health check #25
[2025-08-24 16:15:12.147] INFO  -- messaging.rb:60 : [SmartMessage] Published: Messages::HealthCheckMessage via RedisTransport
[2025-08-24 16:15:12.152] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (375 bytes)
[2025-08-24 16:15:12.153] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (397 bytes)
[2025-08-24 16:15:12.154] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (413 bytes)
[2025-08-24 16:15:12.154] INFO  -- health_department.rb:47 : Received health status: emergency-dispatch-center = healthy ()
[2025-08-24 16:15:12.156] INFO  -- health_department.rb:47 : Received health status: first-national-bank = critical (Security breach detected, lockdown protocols active)
[2025-08-24 16:15:12.155] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (399 bytes)
[2025-08-24 16:15:12.156] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (398 bytes)
[2025-08-24 16:15:12.157] INFO  -- health_department.rb:47 : Received health status: house-456-oak-street = healthy (All systems normal, 2 occupants safe)
[2025-08-24 16:15:12.157] INFO  -- health_department.rb:47 : Received health status: police_department = healthy (All units operational, 0 active incidents)
[2025-08-24 16:15:12.155] INFO  -- health_department.rb:47 : Received health status: house-789-pine-lane = healthy (All systems normal, 1 occupants safe)
[2025-08-24 16:15:12.158] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (390 bytes)
[2025-08-24 16:15:12.159] INFO  -- health_department.rb:47 : Received health status: fire_department = healthy (All engines available, 0 active fires)
[2025-08-24 16:15:17.149] INFO  -- health_department.rb:88 : Broadcasting health check #26
[2025-08-24 16:15:17.151] INFO  -- messaging.rb:60 : [SmartMessage] Published: Messages::HealthCheckMessage via RedisTransport
[2025-08-24 16:15:17.155] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (375 bytes)
[2025-08-24 16:15:17.155] INFO  -- health_department.rb:47 : Received health status: emergency-dispatch-center = healthy ()
[2025-08-24 16:15:17.156] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (399 bytes)
[2025-08-24 16:15:17.157] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (397 bytes)
[2025-08-24 16:15:17.157] INFO  -- health_department.rb:47 : Received health status: house-456-oak-street = healthy (All systems normal, 2 occupants safe)
[2025-08-24 16:15:17.158] INFO  -- health_department.rb:47 : Received health status: house-789-pine-lane = healthy (All systems normal, 1 occupants safe)
[2025-08-24 16:15:17.158] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (413 bytes)
[2025-08-24 16:15:17.159] INFO  -- health_department.rb:47 : Received health status: first-national-bank = critical (Security breach detected, lockdown protocols active)
[2025-08-24 16:15:17.161] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (390 bytes)
[2025-08-24 16:15:17.162] INFO  -- health_department.rb:47 : Received health status: fire_department = healthy (All engines available, 0 active fires)
[2025-08-24 16:15:17.165] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (398 bytes)
[2025-08-24 16:15:17.165] INFO  -- health_department.rb:47 : Received health status: police_department = healthy (All units operational, 0 active incidents)
[2025-08-24 16:15:22.154] INFO  -- health_department.rb:88 : Broadcasting health check #27
[2025-08-24 16:15:22.155] INFO  -- messaging.rb:60 : [SmartMessage] Published: Messages::HealthCheckMessage via RedisTransport
[2025-08-24 16:15:22.158] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (375 bytes)
[2025-08-24 16:15:22.159] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (397 bytes)
[2025-08-24 16:15:22.160] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (413 bytes)
[2025-08-24 16:15:22.161] INFO  -- health_department.rb:47 : Received health status: house-789-pine-lane = healthy (All systems normal, 1 occupants safe)
[2025-08-24 16:15:22.161] INFO  -- health_department.rb:47 : Received health status: first-national-bank = critical (Security breach detected, lockdown protocols active)
[2025-08-24 16:15:22.161] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (398 bytes)
[2025-08-24 16:15:22.162] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (399 bytes)
[2025-08-24 16:15:22.162] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (390 bytes)
[2025-08-24 16:15:22.163] INFO  -- health_department.rb:47 : Received health status: house-456-oak-street = healthy (All systems normal, 2 occupants safe)
[2025-08-24 16:15:22.163] INFO  -- health_department.rb:47 : Received health status: fire_department = healthy (All engines available, 0 active fires)
[2025-08-24 16:15:22.162] INFO  -- health_department.rb:47 : Received health status: police_department = healthy (All units operational, 0 active incidents)
[2025-08-24 16:15:22.160] INFO  -- health_department.rb:47 : Received health status: emergency-dispatch-center = healthy ()
[2025-08-24 16:15:27.160] INFO  -- health_department.rb:88 : Broadcasting health check #28
[2025-08-24 16:15:27.162] INFO  -- messaging.rb:60 : [SmartMessage] Published: Messages::HealthCheckMessage via RedisTransport
[2025-08-24 16:15:27.166] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (375 bytes)
[2025-08-24 16:15:27.166] INFO  -- health_department.rb:47 : Received health status: emergency-dispatch-center = healthy ()
[2025-08-24 16:15:27.167] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (390 bytes)
[2025-08-24 16:15:27.168] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (398 bytes)
[2025-08-24 16:15:27.168] INFO  -- health_department.rb:47 : Received health status: fire_department = healthy (All engines available, 0 active fires)
[2025-08-24 16:15:27.169] INFO  -- health_department.rb:47 : Received health status: police_department = healthy (All units operational, 0 active incidents)
[2025-08-24 16:15:27.169] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (397 bytes)
[2025-08-24 16:15:27.170] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (413 bytes)
[2025-08-24 16:15:27.171] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (399 bytes)
[2025-08-24 16:15:27.172] INFO  -- health_department.rb:47 : Received health status: first-national-bank = critical (Security breach detected, lockdown protocols active)
[2025-08-24 16:15:27.172] INFO  -- health_department.rb:47 : Received health status: house-456-oak-street = healthy (All systems normal, 2 occupants safe)
[2025-08-24 16:15:27.171] INFO  -- health_department.rb:47 : Received health status: house-789-pine-lane = healthy (All systems normal, 1 occupants safe)
[2025-08-24 16:15:32.168] INFO  -- health_department.rb:88 : Broadcasting health check #29
[2025-08-24 16:15:32.169] INFO  -- messaging.rb:60 : [SmartMessage] Published: Messages::HealthCheckMessage via RedisTransport
[2025-08-24 16:15:32.171] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (399 bytes)
[2025-08-24 16:15:32.172] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (390 bytes)
[2025-08-24 16:15:32.173] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (397 bytes)
[2025-08-24 16:15:32.173] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (375 bytes)
[2025-08-24 16:15:32.174] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (398 bytes)
[2025-08-24 16:15:32.174] INFO  -- health_department.rb:47 : Received health status: emergency-dispatch-center = healthy ()
[2025-08-24 16:15:32.175] INFO  -- health_department.rb:47 : Received health status: police_department = healthy (All units operational, 0 active incidents)
[2025-08-24 16:15:32.173] INFO  -- health_department.rb:47 : Received health status: fire_department = healthy (All engines available, 1 active fires)
[2025-08-24 16:15:32.172] INFO  -- health_department.rb:47 : Received health status: house-456-oak-street = healthy (All systems normal, 2 occupants safe)
[2025-08-24 16:15:32.175] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (413 bytes)
[2025-08-24 16:15:32.174] INFO  -- health_department.rb:47 : Received health status: house-789-pine-lane = healthy (All systems normal, 1 occupants safe)
[2025-08-24 16:15:32.175] INFO  -- health_department.rb:47 : Received health status: first-national-bank = critical (Security breach detected, lockdown protocols active)
[2025-08-24 16:15:37.175] INFO  -- health_department.rb:88 : Broadcasting health check #30
[2025-08-24 16:15:37.178] INFO  -- messaging.rb:60 : [SmartMessage] Published: Messages::HealthCheckMessage via RedisTransport
[2025-08-24 16:15:37.182] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (390 bytes)
[2025-08-24 16:15:37.183] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (399 bytes)
[2025-08-24 16:15:37.184] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (398 bytes)
[2025-08-24 16:15:37.185] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (375 bytes)
[2025-08-24 16:15:37.185] INFO  -- health_department.rb:47 : Received health status: police_department = healthy (All units operational, 0 active incidents)
[2025-08-24 16:15:37.186] INFO  -- health_department.rb:47 : Received health status: emergency-dispatch-center = healthy ()
[2025-08-24 16:15:37.183] INFO  -- health_department.rb:47 : Received health status: fire_department = healthy (All engines available, 1 active fires)
[2025-08-24 16:15:37.185] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (397 bytes)
[2025-08-24 16:15:37.185] INFO  -- health_department.rb:47 : Received health status: house-456-oak-street = healthy (All systems normal, 2 occupants safe)
[2025-08-24 16:15:37.186] INFO  -- health_department.rb:47 : Received health status: house-789-pine-lane = healthy (All systems normal, 1 occupants safe)
[2025-08-24 16:15:37.187] INFO  -- base.rb:168 : [SmartMessage] Received: Messages::HealthStatusMessage (413 bytes)
[2025-08-24 16:15:37.188] INFO  -- health_department.rb:47 : Received health status: first-national-bank = critical (Security breach detected, lockdown protocols active)
